Unnamed: 0,vehicleKey,type,fuelType,engineSize,mass,time,castAluminium,wroughtAluminium,mildSteel,highStrengthSteel,castIron,magnesium,catalyst,EESystem,powerElectronics,BMS,tractionMotorInduction,tractionMotorPM
229,V00000100,unknown,unknown,< 1400 cm3,unknown,1989,0,0,0,0,0,0,86.0,0,0,0,0,0
230,V00000100,unknown,unknown,< 1400 cm3,unknown,1990,0,0,0,0,0,0,86.0,0,0,0,0,0
231,V00000100,unknown,unknown,< 1400 cm3,unknown,1991,0,0,0,0,0,0,86.0,0,0,0,0,0
232,V00000100,unknown,unknown,< 1400 cm3,unknown,1992,0,0,0,0,0,0,86.0,0,0,0,0,0
233,V00000100,unknown,unknown,< 1400 cm3,unknown,1993,0,0,0,0,0,0,86.0,0,0,0,0,0
234,V00000100,unknown,unknown,< 1400 cm3,unknown,1994,0,0,0,0,0,0,86.0,0,0,0,0,0
235,V00000100,unknown,unknown,< 1400 cm3,unknown,1995,0,0,0,0,0,0,86.0,0,0,0,0,0
236,V00000100,unknown,unknown,< 1400 cm3,unknown,1996,0,0,0,0,0,0,86.0,0,0,0,0,0
237,V00000100,unknown,unknown,< 1400 cm3,unknown,1997,0,0,0,0,0,0,86.0,0,0,0,0,0
238,V00000100,unknown,unknown,< 1400 cm3,unknown,1998,0,0,0,0,0,0,86.0,0,0,0,0,0
