,outflow,outflow,outflow,outflow,outflow,inflow,inflow,inflow,inflow,inflow,info,info,info,info,info
,flow,product,component,material,element,flow,product,component,material,element,data,values_count,priority,priority_count,original row
45983,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,non-ferrousMetals,Cu,WEEE_chem_thermal,WEEE_Cat4b,transformator,non-ferrousMetals,Cu,[0.4  0.18],2,[2111],1,[540 545]
45984,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,oil4,Ag,WEEE_chem_thermal,WEEE_Cat4b,transformator,oil4,Ag,[0.59 0.18],2,[2111],1,[541 538]
45985,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,oil4,Al,WEEE_chem_thermal,WEEE_Cat4b,transformator,oil4,Al,[0.06 0.53],2,[2111],1,[544 542]
45986,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,oil4,Cu,WEEE_chem_thermal,WEEE_Cat4b,transformator,oil4,Cu,[0.4  0.18],2,[2111],1,[540 545]
45987,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,otherFerrousAlloys,Ag,WEEE_chem_thermal,WEEE_Cat4b,transformator,otherFerrousAlloys,Ag,[0.59 0.18],2,[2111],1,[541 538]
45988,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,otherFerrousAlloys,Al,WEEE_chem_thermal,WEEE_Cat4b,transformator,otherFerrousAlloys,Al,[0.06 0.53],2,[2111],1,[544 542]
45989,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,otherFerrousAlloys,Cu,WEEE_chem_thermal,WEEE_Cat4b,transformator,otherFerrousAlloys,Cu,[0.4  0.18],2,[2111],1,[540 545]
45990,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,otherMetalsAndMetalAlloys,Ag,WEEE_chem_thermal,WEEE_Cat4b,transformator,otherMetalsAndMetalAlloys,Ag,[0.59 0.18],2,[2111],1,[541 538]
45991,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,otherMetalsAndMetalAlloys,Al,WEEE_chem_thermal,WEEE_Cat4b,transformator,otherMetalsAndMetalAlloys,Al,[0.06 0.53],2,[2111],1,[544 542]
45992,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,otherMetalsAndMetalAlloys,Cu,WEEE_chem_thermal,WEEE_Cat4b,transformator,otherMetalsAndMetalAlloys,Cu,[0.4  0.18],2,[2111],1,[540 545]
45993,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,otherMinerals,Ag,WEEE_chem_thermal,WEEE_Cat4b,transformator,otherMinerals,Ag,[0.59 0.18],2,[2111],1,[541 538]
45994,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,otherMinerals,Al,WEEE_chem_thermal,WEEE_Cat4b,transformator,otherMinerals,Al,[0.06 0.53],2,[2111],1,[544 542]
45995,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,otherMinerals,Cu,WEEE_chem_thermal,WEEE_Cat4b,transformator,otherMinerals,Cu,[0.4  0.18],2,[2111],1,[540 545]
45996,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,otherOrUndefinedMaterials,Ag,WEEE_chem_thermal,WEEE_Cat4b,transformator,otherOrUndefinedMaterials,Ag,[0.59 0.18],2,[2111],1,[541 538]
45997,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,otherOrUndefinedMaterials,Al,WEEE_chem_thermal,WEEE_Cat4b,transformator,otherOrUndefinedMaterials,Al,[0.06 0.53],2,[2111],1,[544 542]
45998,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,otherOrUndefinedMaterials,Cu,WEEE_chem_thermal,WEEE_Cat4b,transformator,otherOrUndefinedMaterials,Cu,[0.4  0.18],2,[2111],1,[540 545]
45999,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,otherOrganics,Ag,WEEE_chem_thermal,WEEE_Cat4b,transformator,otherOrganics,Ag,[0.59 0.18],2,[2111],1,[541 538]
46000,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,otherOrganics,Al,WEEE_chem_thermal,WEEE_Cat4b,transformator,otherOrganics,Al,[0.06 0.53],2,[2111],1,[544 542]
46001,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,otherOrganics,Cu,WEEE_chem_thermal,WEEE_Cat4b,transformator,otherOrganics,Cu,[0.4  0.18],2,[2111],1,[540 545]
46002,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,plasticComposites,Ag,WEEE_chem_thermal,WEEE_Cat4b,transformator,plasticComposites,Ag,[0.59 0.18],2,[2111],1,[541 538]
46003,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,plasticComposites,Al,WEEE_chem_thermal,WEEE_Cat4b,transformator,plasticComposites,Al,[0.06 0.53],2,[2111],1,[544 542]
46004,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,plasticComposites,Cu,WEEE_chem_thermal,WEEE_Cat4b,transformator,plasticComposites,Cu,[0.4  0.18],2,[2111],1,[540 545]
46005,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,plastics,Ag,WEEE_chem_thermal,WEEE_Cat4b,transformator,plastics,Ag,[0.59 0.18],2,[2111],1,[541 538]
46006,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,plastics,Al,WEEE_chem_thermal,WEEE_Cat4b,transformator,plastics,Al,[0.06 0.53],2,[2111],1,[544 542]
46007,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,plastics,Cu,WEEE_chem_thermal,WEEE_Cat4b,transformator,plastics,Cu,[0.4  0.18],2,[2111],1,[540 545]
46008,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,polymerPA6GF30,Ag,WEEE_chem_thermal,WEEE_Cat4b,transformator,polymerPA6GF30,Ag,[0.59 0.18],2,[2111],1,[541 538]
46009,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,polymerPA6GF30,Al,WEEE_chem_thermal,WEEE_Cat4b,transformator,polymerPA6GF30,Al,[0.06 0.53],2,[2111],1,[544 542]
46010,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,polymerPA6GF30,Cu,WEEE_chem_thermal,WEEE_Cat4b,transformator,polymerPA6GF30,Cu,[0.4  0.18],2,[2111],1,[540 545]
46011,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,polymerPPGF30,Ag,WEEE_chem_thermal,WEEE_Cat4b,transformator,polymerPPGF30,Ag,[0.59 0.18],2,[2111],1,[541 538]
46012,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,polymerPPGF30,Al,WEEE_chem_thermal,WEEE_Cat4b,transformator,polymerPPGF30,Al,[0.06 0.53],2,[2111],1,[544 542]
46013,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,polymerPPGF30,Cu,WEEE_chem_thermal,WEEE_Cat4b,transformator,polymerPPGF30,Cu,[0.4  0.18],2,[2111],1,[540 545]
46014,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,polymerPPTF20,Ag,WEEE_chem_thermal,WEEE_Cat4b,transformator,polymerPPTF20,Ag,[0.59 0.18],2,[2111],1,[541 538]
46015,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,polymerPPTF20,Al,WEEE_chem_thermal,WEEE_Cat4b,transformator,polymerPPTF20,Al,[0.06 0.53],2,[2111],1,[544 542]
46016,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,polymerPPTF20,Cu,WEEE_chem_thermal,WEEE_Cat4b,transformator,polymerPPTF20,Cu,[0.4  0.18],2,[2111],1,[540 545]
46017,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,polymerPPTF30,Ag,WEEE_chem_thermal,WEEE_Cat4b,transformator,polymerPPTF30,Ag,[0.59 0.18],2,[2111],1,[541 538]
46018,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,polymerPPTF30,Al,WEEE_chem_thermal,WEEE_Cat4b,transformator,polymerPPTF30,Al,[0.06 0.53],2,[2111],1,[544 542]
46019,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,polymerPPTF30,Cu,WEEE_chem_thermal,WEEE_Cat4b,transformator,polymerPPTF30,Cu,[0.4  0.18],2,[2111],1,[540 545]
46020,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,reinforcedPlastics,Ag,WEEE_chem_thermal,WEEE_Cat4b,transformator,reinforcedPlastics,Ag,[0.59 0.18],2,[2111],1,[541 538]
46021,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,reinforcedPlastics,Al,WEEE_chem_thermal,WEEE_Cat4b,transformator,reinforcedPlastics,Al,[0.06 0.53],2,[2111],1,[544 542]
46022,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,reinforcedPlastics,Cu,WEEE_chem_thermal,WEEE_Cat4b,transformator,reinforcedPlastics,Cu,[0.4  0.18],2,[2111],1,[540 545]
46023,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,sand,Ag,WEEE_chem_thermal,WEEE_Cat4b,transformator,sand,Ag,[0.59 0.18],2,[2111],1,[541 538]
46024,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,sand,Al,WEEE_chem_thermal,WEEE_Cat4b,transformator,sand,Al,[0.06 0.53],2,[2111],1,[544 542]
46025,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,sand,Cu,WEEE_chem_thermal,WEEE_Cat4b,transformator,sand,Cu,[0.4  0.18],2,[2111],1,[540 545]
46026,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,steelAndSteelAlloys,Ag,WEEE_chem_thermal,WEEE_Cat4b,transformator,steelAndSteelAlloys,Ag,[0.59 0.18],2,[2111],1,[541 538]
46027,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,steelAndSteelAlloys,Al,WEEE_chem_thermal,WEEE_Cat4b,transformator,steelAndSteelAlloys,Al,[0.06 0.53],2,[2111],1,[544 542]
46028,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,steelAndSteelAlloys,Cu,WEEE_chem_thermal,WEEE_Cat4b,transformator,steelAndSteelAlloys,Cu,[0.4  0.18],2,[2111],1,[540 545]
46029,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,undefinedAndMixedMaterials,Ag,WEEE_chem_thermal,WEEE_Cat4b,transformator,undefinedAndMixedMaterials,Ag,[0.59 0.18],2,[2111],1,[541 538]
46030,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,undefinedAndMixedMaterials,Al,WEEE_chem_thermal,WEEE_Cat4b,transformator,undefinedAndMixedMaterials,Al,[0.06 0.53],2,[2111],1,[544 542]
46031,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,undefinedAndMixedMaterials,Cu,WEEE_chem_thermal,WEEE_Cat4b,transformator,undefinedAndMixedMaterials,Cu,[0.4  0.18],2,[2111],1,[540 545]
46032,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,wood,Ag,WEEE_chem_thermal,WEEE_Cat4b,transformator,wood,Ag,[0.59 0.18],2,[2111],1,[541 538]
46033,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,wood,Al,WEEE_chem_thermal,WEEE_Cat4b,transformator,wood,Al,[0.06 0.53],2,[2111],1,[544 542]
46034,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transformator,wood,Cu,WEEE_chem_thermal,WEEE_Cat4b,transformator,wood,Cu,[0.4  0.18],2,[2111],1,[540 545]
46035,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,,Ag,WEEE_chem_thermal,WEEE_Cat4b,transmission,,Ag,[0.59 0.18],2,[2111],1,[541 538]
46036,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,,Al,WEEE_chem_thermal,WEEE_Cat4b,transmission,,Al,[0.06 0.53],2,[2111],1,[544 542]
46037,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,,Cu,WEEE_chem_thermal,WEEE_Cat4b,transmission,,Cu,[0.4  0.18],2,[2111],1,[540 545]
46038,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,AlAndAlAlloys,Ag,WEEE_chem_thermal,WEEE_Cat4b,transmission,AlAndAlAlloys,Ag,[0.59 0.18],2,[2111],1,[541 538]
46039,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,AlAndAlAlloys,Al,WEEE_chem_thermal,WEEE_Cat4b,transmission,AlAndAlAlloys,Al,[0.06 0.53],2,[2111],1,[544 542]
46040,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,AlAndAlAlloys,Cu,WEEE_chem_thermal,WEEE_Cat4b,transmission,AlAndAlAlloys,Cu,[0.4  0.18],2,[2111],1,[540 545]
46041,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,CuAndCuAlloys,Ag,WEEE_chem_thermal,WEEE_Cat4b,transmission,CuAndCuAlloys,Ag,[0.59 0.18],2,[2111],1,[541 538]
46042,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,CuAndCuAlloys,Al,WEEE_chem_thermal,WEEE_Cat4b,transmission,CuAndCuAlloys,Al,[0.06 0.53],2,[2111],1,[544 542]
46043,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,CuAndCuAlloys,Cu,WEEE_chem_thermal,WEEE_Cat4b,transmission,CuAndCuAlloys,Cu,[0.4  0.18],2,[2111],1,[540 545]
46044,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,MaterialShadowWEEE,Ag,WEEE_chem_thermal,WEEE_Cat4b,transmission,MaterialShadowWEEE,Ag,[0.59 0.18],2,[2111],1,[541 538]
46045,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,MaterialShadowWEEE,Al,WEEE_chem_thermal,WEEE_Cat4b,transmission,MaterialShadowWEEE,Al,[0.06 0.53],2,[2111],1,[544 542]
46046,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,MaterialShadowWEEE,Cu,WEEE_chem_thermal,WEEE_Cat4b,transmission,MaterialShadowWEEE,Cu,[0.4  0.18],2,[2111],1,[540 545]
46047,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,aggregateBinderMixedMaterials,Ag,WEEE_chem_thermal,WEEE_Cat4b,transmission,aggregateBinderMixedMaterials,Ag,[0.59 0.18],2,[2111],1,[541 538]
46048,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,aggregateBinderMixedMaterials,Al,WEEE_chem_thermal,WEEE_Cat4b,transmission,aggregateBinderMixedMaterials,Al,[0.06 0.53],2,[2111],1,[544 542]
46049,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,aggregateBinderMixedMaterials,Cu,WEEE_chem_thermal,WEEE_Cat4b,transmission,aggregateBinderMixedMaterials,Cu,[0.4  0.18],2,[2111],1,[540 545]
46050,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,bitumen,Ag,WEEE_chem_thermal,WEEE_Cat4b,transmission,bitumen,Ag,[0.59 0.18],2,[2111],1,[541 538]
46051,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,bitumen,Al,WEEE_chem_thermal,WEEE_Cat4b,transmission,bitumen,Al,[0.06 0.53],2,[2111],1,[544 542]
46052,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,bitumen,Cu,WEEE_chem_thermal,WEEE_Cat4b,transmission,bitumen,Cu,[0.4  0.18],2,[2111],1,[540 545]
46053,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,carbon,Ag,WEEE_chem_thermal,WEEE_Cat4b,transmission,carbon,Ag,[0.59 0.18],2,[2111],1,[541 538]
46054,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,carbon,Al,WEEE_chem_thermal,WEEE_Cat4b,transmission,carbon,Al,[0.06 0.53],2,[2111],1,[544 542]
46055,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,carbon,Cu,WEEE_chem_thermal,WEEE_Cat4b,transmission,carbon,Cu,[0.4  0.18],2,[2111],1,[540 545]
46056,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,ceramicComposites,Ag,WEEE_chem_thermal,WEEE_Cat4b,transmission,ceramicComposites,Ag,[0.59 0.18],2,[2111],1,[541 538]
46057,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,ceramicComposites,Al,WEEE_chem_thermal,WEEE_Cat4b,transmission,ceramicComposites,Al,[0.06 0.53],2,[2111],1,[544 542]
46058,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,ceramicComposites,Cu,WEEE_chem_thermal,WEEE_Cat4b,transmission,ceramicComposites,Cu,[0.4  0.18],2,[2111],1,[540 545]
46059,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,concrete,Ag,WEEE_chem_thermal,WEEE_Cat4b,transmission,concrete,Ag,[0.59 0.18],2,[2111],1,[541 538]
46060,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,concrete,Al,WEEE_chem_thermal,WEEE_Cat4b,transmission,concrete,Al,[0.06 0.53],2,[2111],1,[544 542]
46061,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,concrete,Cu,WEEE_chem_thermal,WEEE_Cat4b,transmission,concrete,Cu,[0.4  0.18],2,[2111],1,[540 545]
46062,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,ferrousMetals,Ag,WEEE_chem_thermal,WEEE_Cat4b,transmission,ferrousMetals,Ag,[0.59 0.18],2,[2111],1,[541 538]
46063,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,ferrousMetals,Al,WEEE_chem_thermal,WEEE_Cat4b,transmission,ferrousMetals,Al,[0.06 0.53],2,[2111],1,[544 542]
46064,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,ferrousMetals,Cu,WEEE_chem_thermal,WEEE_Cat4b,transmission,ferrousMetals,Cu,[0.4  0.18],2,[2111],1,[540 545]
46065,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,glass,Ag,WEEE_chem_thermal,WEEE_Cat4b,transmission,glass,Ag,[0.59 0.18],2,[2111],1,[541 538]
46066,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,glass,Al,WEEE_chem_thermal,WEEE_Cat4b,transmission,glass,Al,[0.06 0.53],2,[2111],1,[544 542]
46067,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,glass,Cu,WEEE_chem_thermal,WEEE_Cat4b,transmission,glass,Cu,[0.4  0.18],2,[2111],1,[540 545]
46068,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,glassAndCeramics,Ag,WEEE_chem_thermal,WEEE_Cat4b,transmission,glassAndCeramics,Ag,[0.59 0.18],2,[2111],1,[541 538]
46069,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,glassAndCeramics,Al,WEEE_chem_thermal,WEEE_Cat4b,transmission,glassAndCeramics,Al,[0.06 0.53],2,[2111],1,[544 542]
46070,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,glassAndCeramics,Cu,WEEE_chem_thermal,WEEE_Cat4b,transmission,glassAndCeramics,Cu,[0.4  0.18],2,[2111],1,[540 545]
46071,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,ironWroughtAndCast,Ag,WEEE_chem_thermal,WEEE_Cat4b,transmission,ironWroughtAndCast,Ag,[0.59 0.18],2,[2111],1,[541 538]
46072,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,ironWroughtAndCast,Al,WEEE_chem_thermal,WEEE_Cat4b,transmission,ironWroughtAndCast,Al,[0.06 0.53],2,[2111],1,[544 542]
46073,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,ironWroughtAndCast,Cu,WEEE_chem_thermal,WEEE_Cat4b,transmission,ironWroughtAndCast,Cu,[0.4  0.18],2,[2111],1,[540 545]
46074,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,non-ferrousMetals,Ag,WEEE_chem_thermal,WEEE_Cat4b,transmission,non-ferrousMetals,Ag,[0.59 0.18],2,[2111],1,[541 538]
46075,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,non-ferrousMetals,Al,WEEE_chem_thermal,WEEE_Cat4b,transmission,non-ferrousMetals,Al,[0.06 0.53],2,[2111],1,[544 542]
46076,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,non-ferrousMetals,Cu,WEEE_chem_thermal,WEEE_Cat4b,transmission,non-ferrousMetals,Cu,[0.4  0.18],2,[2111],1,[540 545]
46077,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,oil4,Ag,WEEE_chem_thermal,WEEE_Cat4b,transmission,oil4,Ag,[0.59 0.18],2,[2111],1,[541 538]
46078,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,oil4,Al,WEEE_chem_thermal,WEEE_Cat4b,transmission,oil4,Al,[0.06 0.53],2,[2111],1,[544 542]
46079,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,oil4,Cu,WEEE_chem_thermal,WEEE_Cat4b,transmission,oil4,Cu,[0.4  0.18],2,[2111],1,[540 545]
46080,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,otherFerrousAlloys,Ag,WEEE_chem_thermal,WEEE_Cat4b,transmission,otherFerrousAlloys,Ag,[0.59 0.18],2,[2111],1,[541 538]
46081,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,otherFerrousAlloys,Al,WEEE_chem_thermal,WEEE_Cat4b,transmission,otherFerrousAlloys,Al,[0.06 0.53],2,[2111],1,[544 542]
46082,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,otherFerrousAlloys,Cu,WEEE_chem_thermal,WEEE_Cat4b,transmission,otherFerrousAlloys,Cu,[0.4  0.18],2,[2111],1,[540 545]
46083,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,otherMetalsAndMetalAlloys,Ag,WEEE_chem_thermal,WEEE_Cat4b,transmission,otherMetalsAndMetalAlloys,Ag,[0.59 0.18],2,[2111],1,[541 538]
46084,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,otherMetalsAndMetalAlloys,Al,WEEE_chem_thermal,WEEE_Cat4b,transmission,otherMetalsAndMetalAlloys,Al,[0.06 0.53],2,[2111],1,[544 542]
46085,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,otherMetalsAndMetalAlloys,Cu,WEEE_chem_thermal,WEEE_Cat4b,transmission,otherMetalsAndMetalAlloys,Cu,[0.4  0.18],2,[2111],1,[540 545]
46086,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,otherMinerals,Ag,WEEE_chem_thermal,WEEE_Cat4b,transmission,otherMinerals,Ag,[0.59 0.18],2,[2111],1,[541 538]
46087,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,otherMinerals,Al,WEEE_chem_thermal,WEEE_Cat4b,transmission,otherMinerals,Al,[0.06 0.53],2,[2111],1,[544 542]
46088,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,otherMinerals,Cu,WEEE_chem_thermal,WEEE_Cat4b,transmission,otherMinerals,Cu,[0.4  0.18],2,[2111],1,[540 545]
46089,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,otherOrUndefinedMaterials,Ag,WEEE_chem_thermal,WEEE_Cat4b,transmission,otherOrUndefinedMaterials,Ag,[0.59 0.18],2,[2111],1,[541 538]
46090,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,otherOrUndefinedMaterials,Al,WEEE_chem_thermal,WEEE_Cat4b,transmission,otherOrUndefinedMaterials,Al,[0.06 0.53],2,[2111],1,[544 542]
46091,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,otherOrUndefinedMaterials,Cu,WEEE_chem_thermal,WEEE_Cat4b,transmission,otherOrUndefinedMaterials,Cu,[0.4  0.18],2,[2111],1,[540 545]
46092,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,otherOrganics,Ag,WEEE_chem_thermal,WEEE_Cat4b,transmission,otherOrganics,Ag,[0.59 0.18],2,[2111],1,[541 538]
46093,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,otherOrganics,Al,WEEE_chem_thermal,WEEE_Cat4b,transmission,otherOrganics,Al,[0.06 0.53],2,[2111],1,[544 542]
46094,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,otherOrganics,Cu,WEEE_chem_thermal,WEEE_Cat4b,transmission,otherOrganics,Cu,[0.4  0.18],2,[2111],1,[540 545]
46095,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,plasticComposites,Ag,WEEE_chem_thermal,WEEE_Cat4b,transmission,plasticComposites,Ag,[0.59 0.18],2,[2111],1,[541 538]
46096,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,plasticComposites,Al,WEEE_chem_thermal,WEEE_Cat4b,transmission,plasticComposites,Al,[0.06 0.53],2,[2111],1,[544 542]
46097,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,plasticComposites,Cu,WEEE_chem_thermal,WEEE_Cat4b,transmission,plasticComposites,Cu,[0.4  0.18],2,[2111],1,[540 545]
46098,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,plastics,Ag,WEEE_chem_thermal,WEEE_Cat4b,transmission,plastics,Ag,[0.59 0.18],2,[2111],1,[541 538]
46099,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,plastics,Al,WEEE_chem_thermal,WEEE_Cat4b,transmission,plastics,Al,[0.06 0.53],2,[2111],1,[544 542]
46100,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,plastics,Cu,WEEE_chem_thermal,WEEE_Cat4b,transmission,plastics,Cu,[0.4  0.18],2,[2111],1,[540 545]
46101,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,polymerPA6GF30,Ag,WEEE_chem_thermal,WEEE_Cat4b,transmission,polymerPA6GF30,Ag,[0.59 0.18],2,[2111],1,[541 538]
46102,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,polymerPA6GF30,Al,WEEE_chem_thermal,WEEE_Cat4b,transmission,polymerPA6GF30,Al,[0.06 0.53],2,[2111],1,[544 542]
46103,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,polymerPA6GF30,Cu,WEEE_chem_thermal,WEEE_Cat4b,transmission,polymerPA6GF30,Cu,[0.4  0.18],2,[2111],1,[540 545]
46104,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,polymerPPGF30,Ag,WEEE_chem_thermal,WEEE_Cat4b,transmission,polymerPPGF30,Ag,[0.59 0.18],2,[2111],1,[541 538]
46105,WEEE_2RM_thermal2Smelter_other,WEEE_Cat4b,transmission,polymerPPGF30,Al,WEEE_chem_thermal,WEEE_Cat4b,transmission,polymerPPGF30,Al,[0.06 0.53],2,[2111],1,[544 542]
